SerialNumber;ECID;OS Version;SaveDate;filename;path;;;;;
DX3XD1FCHFY8;0x234912E680026;12.4;Tue Jul 23 11:23:01 CEST 2019;620748106891302_iPhone9,4_d111ap_12.4-16G77_145dfe8d31409488de5d65768d5af54d3e5db3644f565d3570ac235dc5b57aff.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.4/620748106891302_iPhone9,4_d111ap_12.4-16G77_145dfe8d31409488de5d65768d5af54d3e5db3644f565d3570ac235dc5b57aff.shsh2
DMPT65HWG5YP;0x1104EE08510326;12.4;Tue Jul 23 11:23:03 CEST 2019;4790494992335654_iPad5,4_j82ap_12.4-16G77_c24d423335734f5e031d799dd802825be0f38dc8.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DMPT65HWG5YP/12.4/4790494992335654_iPad5,4_j82ap_12.4-16G77_c24d423335734f5e031d799dd802825be0f38dc8.shsh2
DNQQRWQ7GRY9;0x818C828F81C26;12.4;Tue Jul 23 11:23:05 CEST 2019;2279047773559846_iPhone8,1_n71map_12.4-16G77_d11dc6f81b13c30d76ee9f8958cf65743b528aa7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNQQRWQ7GRY9/12.4/2279047773559846_iPhone8,1_n71map_12.4-16G77_d11dc6f81b13c30d76ee9f8958cf65743b528aa7.shsh2
FFMS96TKGRY9;0x1624D12041E3BA;12.4;Tue Jul 23 11:23:07 CEST 2019;6232930095588282_iPhone8,1_n71map_12.4-16G77_d66e978245fb1a93b08f3790f28fecac5205aaad.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMS96TKGRY9/12.4/6232930095588282_iPhone8,1_n71map_12.4-16G77_d66e978245fb1a93b08f3790f28fecac5205aaad.shsh2
F4GQN657GRYC;0x0030E2E81B3AC;12.4;Tue Jul 23 11:23:09 CEST 2019;3359444677548_iPhone8,1_n71ap_12.4-16G77_52eb4d397046de57c7a2fe7d1514ac62218a9672.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQN657GRYC/12.4/3359444677548_iPhone8,1_n71ap_12.4-16G77_52eb4d397046de57c7a2fe7d1514ac62218a9672.shsh2
F78PM2ZDG5MT;0xA29490053C426;12.4;Tue Jul 23 11:23:11 CEST 2019;2860143281947686_iPhone7,2_n61ap_12.4-16G77_3dbdcb11d08f9f91b6c85b7251108b04278ccf9c.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F78PM2ZDG5MT/12.4/2860143281947686_iPhone7,2_n61ap_12.4-16G77_3dbdcb11d08f9f91b6c85b7251108b04278ccf9c.shsh2
FFMRLAJ1GRYC;0x4141938BB8226;12.4;Tue Jul 23 11:23:12 CEST 2019;1147998465393190_iPhone8,1_n71map_12.4-16G77_d9aa2959178fbf2d6d3ccdcad66bc2af11e5746d.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRLAJ1GRYC/12.4/1147998465393190_iPhone8,1_n71map_12.4-16G77_d9aa2959178fbf2d6d3ccdcad66bc2af11e5746d.shsh2
F18PVFA8G5MT;0xC195E2844C426;12.4;Tue Jul 23 11:23:14 CEST 2019;3405591913743398_iPhone7,2_n61ap_12.4-16G77_856a39ff357c91c112ab16591a4bc1ecd780b493.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVFA8G5MT/12.4/3405591913743398_iPhone7,2_n61ap_12.4-16G77_856a39ff357c91c112ab16591a4bc1ecd780b493.shsh2
DNPM3W2JFFG9;0x0004CCE706814;12.4;Tue Jul 23 11:23:17 CEST 2019;329880987668_iPhone6,2_n53ap_12.4-16G77_d7e486e9dcfbf98e03dd86cf1c6032fed5ed4ea8.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNPM3W2JFFG9/12.4/329880987668_iPhone6,2_n53ap_12.4-16G77_d7e486e9dcfbf98e03dd86cf1c6032fed5ed4ea8.shsh2
DX3NXBNCFFG9;0x0050D899B90F0;12.4;Tue Jul 23 11:23:19 CEST 2019;5555701387504_iPhone6,2_n53ap_12.4-16G77_4e2123570ff02117b75a94625f60246fe3e0e633.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3NXBNCFFG9/12.4/5555701387504_iPhone6,2_n53ap_12.4-16G77_4e2123570ff02117b75a94625f60246fe3e0e633.shsh2
F17QXARQGRY9;0x569EA24041C26;12.4;Tue Jul 23 11:23:21 CEST 2019;1523829231066150_iPhone8,1_n71map_12.4-16G77_5c68c302de1cd924a2836729d52f245f765c6249.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17QXARQGRY9/12.4/1523829231066150_iPhone8,1_n71map_12.4-16G77_5c68c302de1cd924a2836729d52f245f765c6249.shsh2
F78PPMGZG5MR;0x1559A42844C426;12.4;Tue Jul 23 11:23:22 CEST 2019;6009536096027686_iPhone7,2_n61ap_12.4-16G77_fb13703edf33d454f3b1ef62f461878569a1010f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F78PPMGZG5MR/12.4/6009536096027686_iPhone7,2_n61ap_12.4-16G77_fb13703edf33d454f3b1ef62f461878569a1010f.shsh2
FK3QQ569GRY9;0x1A18DA280BEC26;12.4;Tue Jul 23 11:23:25 CEST 2019;7345674648284198_iPhone8,1_n71map_12.4-16G77_8d4b915b6515f5a2be1c0c31d0ad7e0e361c3fc4.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FK3QQ569GRY9/12.4/7345674648284198_iPhone8,1_n71map_12.4-16G77_8d4b915b6515f5a2be1c0c31d0ad7e0e361c3fc4.shsh2
FFMSK6L5GRYH;0x0040E49B1360A;12.4;Tue Jul 23 11:23:26 CEST 2019;4459412403722_iPhone8,1_n71ap_12.4-16G77_7193854d549b18ad7cd229ab64a722ab3f5b5e05.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMSK6L5GRYH/12.4/4459412403722_iPhone8,1_n71ap_12.4-16G77_7193854d549b18ad7cd229ab64a722ab3f5b5e05.shsh2
FFMS7VHBGRY9;0x1A283C28F88226;12.4;Tue Jul 23 11:23:29 CEST 2019;7362588245000742_iPhone8,1_n71map_12.4-16G77_cd449163c475b20bb68f4d80fe56c5897c10458c.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMS7VHBGRY9/12.4/7362588245000742_iPhone8,1_n71map_12.4-16G77_cd449163c475b20bb68f4d80fe56c5897c10458c.shsh2
FK3QQ5V6GRY9;0x1C593204D3EC26;12.4;Tue Jul 23 11:23:31 CEST 2019;7979370712132646_iPhone8,1_n71map_12.4-16G77_79dadd2109c755909d61df08be946315505a3ea0.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FK3QQ5V6GRY9/12.4/7979370712132646_iPhone8,1_n71map_12.4-16G77_79dadd2109c755909d61df08be946315505a3ea0.shsh2
F73PNTXFG5MR;0x5694A04314426;12.4;Tue Jul 23 11:23:32 CEST 2019;1523141502387238_iPhone7,2_n61ap_12.4-16G77_5dbf29deb57f564ba2b83e064e4dee5def6a4048.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F73PNTXFG5MR/12.4/1523141502387238_iPhone7,2_n61ap_12.4-16G77_5dbf29deb57f564ba2b83e064e4dee5def6a4048.shsh2
DMPPX6LVG5YL;0x16650908B9A826;12.4;Tue Jul 23 11:23:34 CEST 2019;6303538963130406_iPad5,4_j82ap_12.4-16G77_c7fb43210349eace8143babd4e6b009f9094d4fd.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DMPPX6LVG5YL/12.4/6303538963130406_iPad5,4_j82ap_12.4-16G77_c7fb43210349eace8143babd4e6b009f9094d4fd.shsh2
C6KQQE47GRY9;0x001F60E3E25EC;12.4;Tue Jul 23 11:23:36 CEST 2019;2156312536556_iPhone8,1_n71ap_12.4-16G77_725023930e80e9de6b934fa21590681365ef4643.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C6KQQE47GRY9/12.4/2156312536556_iPhone8,1_n71ap_12.4-16G77_725023930e80e9de6b934fa21590681365ef4643.shsh2
FFNVMSFVJC68;0x1E6D14203B883A;12.4;Tue Jul 23 11:23:39 CEST 2019;8564182508865594_iPhone10,4_d201ap_12.4-16G77_837494e46fe67e003e59c2c9fe6e080face5c15c.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFNVMSFVJC68/12.4/8564182508865594_iPhone10,4_d201ap_12.4-16G77_837494e46fe67e003e59c2c9fe6e080face5c15c.shsh2
F4GVKHYXJC67;0xC74E20404483A;12.4;Tue Jul 23 11:23:40 CEST 2019;3506213799348282_iPhone10,4_d201ap_12.4-16G77_192a9366d0a705571f361992a521b71fa0fdef0f.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GVKHYXJC67/12.4/3506213799348282_iPhone10,4_d201ap_12.4-16G77_192a9366d0a705571f361992a521b71fa0fdef0f.shsh2
F4GVKHMHJC67;0x1445012046002E;12.4;Tue Jul 23 11:23:41 CEST 2019;5705370672955438_iPhone10,4_d201ap_12.4-16G77_5459d0152c1e8631a93c55382191b82d862c930e.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GVKHMHJC67/12.4/5705370672955438_iPhone10,4_d201ap_12.4-16G77_5459d0152c1e8631a93c55382191b82d862c930e.shsh2
C7JQ7WJVGRYC;0x11799E0078CC26;12.3;Fri Jul 26 20:35:09 CEST 2019;4918794123791398_iPhone8,1_n71map_12.3-16F156_d2fd59991959acd840aba6ce7825bf35bf19d724.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.3/4918794123791398_iPhone8,1_n71map_12.3-16F156_d2fd59991959acd840aba6ce7825bf35bf19d724.shsh2
DX5V777FHTVL;0x14751C30F8CF26;12.3;Fri Jul 26 20:35:09 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.3-16F156_f7aec75b1b74051d96414a2263c4324aa243f28a.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.3/5758263475359526_iPhone8,4_n69ap_12.3-16F156_f7aec75b1b74051d96414a2263c4324aa243f28a.shsh2
C79P64UDG5MR;0x12119400E81826;12.3;Fri Jul 26 20:35:09 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.3-16F156_ada3245b879133e2e7bcd6297c2d810da2b6730e.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.3/5085876948834342_iPhone7,2_n61ap_12.3-16F156_ada3245b879133e2e7bcd6297c2d810da2b6730e.shsh2
F17RL1CHGRYC;0x005B7C89C28A8;12.3;Fri Jul 26 20:35:09 CEST 2019;6286902831272_iPhone8,1_n71ap_12.3-16F156_e40f16bcbe8a7290a2456a232024fbac051bb9de.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.3/6286902831272_iPhone8,1_n71ap_12.3-16F156_e40f16bcbe8a7290a2456a232024fbac051bb9de.shsh2
F17RL1MKGRYC;0x0038F8FB50AEC;12.3;Fri Jul 26 20:35:09 CEST 2019;3915126213356_iPhone8,1_n71ap_12.3-16F156_4de1f30b4996c7b2bae5400ecc5fb9c169e64979.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.3/3915126213356_iPhone8,1_n71ap_12.3-16F156_4de1f30b4996c7b2bae5400ecc5fb9c169e64979.shsh2
DNRQTP1WGRYC;0x00475CB3BCB28;12.3;Fri Jul 26 20:35:09 CEST 2019;4903967378216_iPhone8,1_n71ap_12.3-16F156_eeee4b22f607af7bd4fcf8a91c63ba87f3089df2.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.3/4903967378216_iPhone8,1_n71ap_12.3-16F156_eeee4b22f607af7bd4fcf8a91c63ba87f3089df2.shsh2
FFMRL3Z1GRYC;0x1E54C410F08226;12.3;Fri Jul 26 20:35:10 CEST 2019;8537450375840294_iPhone8,1_n71map_12.3-16F156_2e9e8abb2b6f78ab1661c8f92542ed0e74440dee.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRL3Z1GRYC/12.3/8537450375840294_iPhone8,1_n71map_12.3-16F156_2e9e8abb2b6f78ab1661c8f92542ed0e74440dee.shsh2
F4GQP9CTGRYC;0x106564240BEC26;12.3;Fri Jul 26 20:35:10 CEST 2019;4615080403266598_iPhone8,1_n71map_12.3-16F156_758e861d68a971bc005adccf415ad9661212d3d7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQP9CTGRYC/12.3/4615080403266598_iPhone8,1_n71map_12.3-16F156_758e861d68a971bc005adccf415ad9661212d3d7.shsh2
F18PVELUG5MT;0x1C0DA61008A426;12.3;Fri Jul 26 20:35:10 CEST 2019;7896306232632358_iPhone7,2_n61ap_12.3-16F156_915018a007b1f05ea411ac961c0d55e0fc71bec5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVELUG5MT/12.3/7896306232632358_iPhone7,2_n61ap_12.3-16F156_915018a007b1f05ea411ac961c0d55e0fc71bec5.shsh2
DX3XD1DXHFY8;0x1A71D201280026;12.3;Fri Jul 26 20:35:10 CEST 2019;7443496170946598_iPhone9,4_d111ap_12.3-16F156_386bce0c4cd546ae90b834dd710907c9dd1df367cd89084f622d21938e9ef1fa.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1DXHFY8/12.3/7443496170946598_iPhone9,4_d111ap_12.3-16F156_386bce0c4cd546ae90b834dd710907c9dd1df367cd89084f622d21938e9ef1fa.shsh2
DX3XD16XHFY8;0x15513201280026;12.3;Fri Jul 26 20:35:10 CEST 2019;6000249720537126_iPhone9,4_d111ap_12.3-16F156_15659fd33b8fa51af41cf1a317e9062732888974a7c8e4b15fb4e747f65ee9d7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD16XHFY8/12.3/6000249720537126_iPhone9,4_d111ap_12.3-16F156_15659fd33b8fa51af41cf1a317e9062732888974a7c8e4b15fb4e747f65ee9d7.shsh2
DX3XD1FCHFY8;0x234912E680026;12.3;Fri Jul 26 20:35:10 CEST 2019;620748106891302_iPhone9,4_d111ap_12.3-16F156_edf669573d0a58e98cc4f672efb6f94ace405095dca24a1665dfc07319e0acd0.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3XD1FCHFY8/12.3/620748106891302_iPhone9,4_d111ap_12.3-16F156_edf669573d0a58e98cc4f672efb6f94ace405095dca24a1665dfc07319e0acd0.shsh2
DMPT65HWG5YP;0x1104EE08510326;12.3;Fri Jul 26 20:35:10 CEST 2019;4790494992335654_iPad5,4_j82ap_12.3-16F156_7710fc17f5439c581d51c35d14355e500c7da314.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DMPT65HWG5YP/12.3/4790494992335654_iPad5,4_j82ap_12.3-16F156_7710fc17f5439c581d51c35d14355e500c7da314.shsh2
DNQQRWQ7GRY9;0x818C828F81C26;12.3;Fri Jul 26 20:35:10 CEST 2019;2279047773559846_iPhone8,1_n71map_12.3-16F156_3aa542e38dcc7b2d5c815ad7f4b41afb924e79af.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNQQRWQ7GRY9/12.3/2279047773559846_iPhone8,1_n71map_12.3-16F156_3aa542e38dcc7b2d5c815ad7f4b41afb924e79af.shsh2
FFMS96TKGRY9;0x1624D12041E3BA;12.3;Fri Jul 26 20:35:10 CEST 2019;6232930095588282_iPhone8,1_n71map_12.3-16F156_4bc272e82de27f83ee947181f66c365af822b9d3.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMS96TKGRY9/12.3/6232930095588282_iPhone8,1_n71map_12.3-16F156_4bc272e82de27f83ee947181f66c365af822b9d3.shsh2
F4GQN657GRYC;0x0030E2E81B3AC;12.3;Fri Jul 26 20:35:10 CEST 2019;3359444677548_iPhone8,1_n71ap_12.3-16F156_682bd626e3929ef718cbd84f0a5aafd717652287.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GQN657GRYC/12.3/3359444677548_iPhone8,1_n71ap_12.3-16F156_682bd626e3929ef718cbd84f0a5aafd717652287.shsh2
F78PM2ZDG5MT;0xA29490053C426;12.3;Fri Jul 26 20:35:10 CEST 2019;2860143281947686_iPhone7,2_n61ap_12.3-16F156_f67af929e7d64ab2f07a4cca416ffae3b6c04549.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F78PM2ZDG5MT/12.3/2860143281947686_iPhone7,2_n61ap_12.3-16F156_f67af929e7d64ab2f07a4cca416ffae3b6c04549.shsh2
FFMRLAJ1GRYC;0x4141938BB8226;12.3;Fri Jul 26 20:35:10 CEST 2019;1147998465393190_iPhone8,1_n71map_12.3-16F156_1c367b12e173a8de2742926edf3451c8cb789f31.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMRLAJ1GRYC/12.3/1147998465393190_iPhone8,1_n71map_12.3-16F156_1c367b12e173a8de2742926edf3451c8cb789f31.shsh2
F18PVFA8G5MT;0xC195E2844C426;12.3;Fri Jul 26 20:35:10 CEST 2019;3405591913743398_iPhone7,2_n61ap_12.3-16F156_c13cc681586bbe61c6d7d51ee53abc7cfc0f8f12.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F18PVFA8G5MT/12.3/3405591913743398_iPhone7,2_n61ap_12.3-16F156_c13cc681586bbe61c6d7d51ee53abc7cfc0f8f12.shsh2
DNPM3W2JFFG9;0x0004CCE706814;12.3;Fri Jul 26 20:35:11 CEST 2019;329880987668_iPhone6,2_n53ap_12.3-16F156_696a8b583f307374bd2d6ae17a2d8d94e4728086.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNPM3W2JFFG9/12.3/329880987668_iPhone6,2_n53ap_12.3-16F156_696a8b583f307374bd2d6ae17a2d8d94e4728086.shsh2
DX3NXBNCFFG9;0x0050D899B90F0;12.3;Fri Jul 26 20:35:11 CEST 2019;5555701387504_iPhone6,2_n53ap_12.3-16F156_933af7c96395445f0607863dfd3246a10f6cf8eb.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX3NXBNCFFG9/12.3/5555701387504_iPhone6,2_n53ap_12.3-16F156_933af7c96395445f0607863dfd3246a10f6cf8eb.shsh2
F17QXARQGRY9;0x569EA24041C26;12.3;Fri Jul 26 20:35:11 CEST 2019;1523829231066150_iPhone8,1_n71map_12.3-16F156_6123415904553538ed1ba252343a92a37dc2a8a5.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17QXARQGRY9/12.3/1523829231066150_iPhone8,1_n71map_12.3-16F156_6123415904553538ed1ba252343a92a37dc2a8a5.shsh2
F78PPMGZG5MR;0x1559A42844C426;12.3;Fri Jul 26 20:35:11 CEST 2019;6009536096027686_iPhone7,2_n61ap_12.3-16F156_6c82332271c7690e488e16467e1ac6e50bc64800.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F78PPMGZG5MR/12.3/6009536096027686_iPhone7,2_n61ap_12.3-16F156_6c82332271c7690e488e16467e1ac6e50bc64800.shsh2
FK3QQ569GRY9;0x1A18DA280BEC26;12.3;Fri Jul 26 20:35:11 CEST 2019;7345674648284198_iPhone8,1_n71map_12.3-16F156_4b113fad33f3ac47c73e8638b6f8e35efc48f05b.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FK3QQ569GRY9/12.3/7345674648284198_iPhone8,1_n71map_12.3-16F156_4b113fad33f3ac47c73e8638b6f8e35efc48f05b.shsh2
FFMSK6L5GRYH;0x0040E49B1360A;12.3;Fri Jul 26 20:35:11 CEST 2019;4459412403722_iPhone8,1_n71ap_12.3-16F156_6ec0bb0ff7a19f53654e8434ee8556b7d80ed7ee.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMSK6L5GRYH/12.3/4459412403722_iPhone8,1_n71ap_12.3-16F156_6ec0bb0ff7a19f53654e8434ee8556b7d80ed7ee.shsh2
FFMS7VHBGRY9;0x1A283C28F88226;12.3;Fri Jul 26 20:35:11 CEST 2019;7362588245000742_iPhone8,1_n71map_12.3-16F156_420a1f0441ee3a02daba1f27db8c23dc6ffafdb6.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFMS7VHBGRY9/12.3/7362588245000742_iPhone8,1_n71map_12.3-16F156_420a1f0441ee3a02daba1f27db8c23dc6ffafdb6.shsh2
FK3QQ5V6GRY9;0x1C593204D3EC26;12.3;Fri Jul 26 20:35:11 CEST 2019;7979370712132646_iPhone8,1_n71map_12.3-16F156_3a6dc5aa8b81248c58cb17cc823713089ab48f20.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FK3QQ5V6GRY9/12.3/7979370712132646_iPhone8,1_n71map_12.3-16F156_3a6dc5aa8b81248c58cb17cc823713089ab48f20.shsh2
F73PNTXFG5MR;0x5694A04314426;12.3;Fri Jul 26 20:35:11 CEST 2019;1523141502387238_iPhone7,2_n61ap_12.3-16F156_4a7531dad7e4c4212d4547bef7a189b069c65d1d.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F73PNTXFG5MR/12.3/1523141502387238_iPhone7,2_n61ap_12.3-16F156_4a7531dad7e4c4212d4547bef7a189b069c65d1d.shsh2
DMPPX6LVG5YL;0x16650908B9A826;12.3;Fri Jul 26 20:35:11 CEST 2019;6303538963130406_iPad5,4_j82ap_12.3-16F156_a92f7c56067d03bca744c59081307154ad9197b7.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DMPPX6LVG5YL/12.3/6303538963130406_iPad5,4_j82ap_12.3-16F156_a92f7c56067d03bca744c59081307154ad9197b7.shsh2
C6KQQE47GRY9;0x001F60E3E25EC;12.3;Fri Jul 26 20:35:11 CEST 2019;2156312536556_iPhone8,1_n71ap_12.3-16F156_7f8d3febdad639ac2f0a4a6fea042e6bfd619361.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C6KQQE47GRY9/12.3/2156312536556_iPhone8,1_n71ap_12.3-16F156_7f8d3febdad639ac2f0a4a6fea042e6bfd619361.shsh2
FFNVMSFVJC68;0x1E6D14203B883A;12.3;Fri Jul 26 20:35:12 CEST 2019;8564182508865594_iPhone10,4_d201ap_12.3-16F156_f2d19ab176a3d6450226cafc2247cf5b76333db9.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/FFNVMSFVJC68/12.3/8564182508865594_iPhone10,4_d201ap_12.3-16F156_f2d19ab176a3d6450226cafc2247cf5b76333db9.shsh2
F4GVKHYXJC67;0xC74E20404483A;12.3;Fri Jul 26 20:35:12 CEST 2019;3506213799348282_iPhone10,4_d201ap_12.3-16F156_d292a75914f4ff4e8b19e9461fdfda8347f71517.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GVKHYXJC67/12.3/3506213799348282_iPhone10,4_d201ap_12.3-16F156_d292a75914f4ff4e8b19e9461fdfda8347f71517.shsh2
F4GVKHMHJC67;0x1445012046002E;12.3;Fri Jul 26 20:35:12 CEST 2019;5705370672955438_iPhone10,4_d201ap_12.3-16F156_9bd4d09ee6b7876cfe10e375cefc4cc0abfa4255.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F4GVKHMHJC67/12.3/5705370672955438_iPhone10,4_d201ap_12.3-16F156_9bd4d09ee6b7876cfe10e375cefc4cc0abfa4255.shsh2
C7JQ7WJVGRYC;0x11799E0078CC26;12.3.1;Fri Jul 26 20:35:12 CEST 2019;4918794123791398_iPhone8,1_n71map_12.3.1-16F203_1d214a8034deeccad798d9c0a51c3edf329db141.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C7JQ7WJVGRYC/12.3.1/4918794123791398_iPhone8,1_n71map_12.3.1-16F203_1d214a8034deeccad798d9c0a51c3edf329db141.shsh2
DX5V777FHTVL;0x14751C30F8CF26;12.3.1;Fri Jul 26 20:35:12 CEST 2019;5758263475359526_iPhone8,4_n69ap_12.3.1-16F203_5a67c241355e2233e0df1b93aa16bdbcd1b73bb8.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DX5V777FHTVL/12.3.1/5758263475359526_iPhone8,4_n69ap_12.3.1-16F203_5a67c241355e2233e0df1b93aa16bdbcd1b73bb8.shsh2
C79P64UDG5MR;0x12119400E81826;12.3.1;Fri Jul 26 20:35:12 CEST 2019;5085876948834342_iPhone7,2_n61ap_12.3.1-16F203_407afd5eadeac3e876229d6f38d09d6224507e3d.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/C79P64UDG5MR/12.3.1/5085876948834342_iPhone7,2_n61ap_12.3.1-16F203_407afd5eadeac3e876229d6f38d09d6224507e3d.shsh2
F17RL1CHGRYC;0x005B7C89C28A8;12.3.1;Fri Jul 26 20:35:12 CEST 2019;6286902831272_iPhone8,1_n71ap_12.3.1-16F203_f28a40f2e595de85ff7eaddbb260577ea7edc4ee.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1CHGRYC/12.3.1/6286902831272_iPhone8,1_n71ap_12.3.1-16F203_f28a40f2e595de85ff7eaddbb260577ea7edc4ee.shsh2
F17RL1MKGRYC;0x0038F8FB50AEC;12.3.1;Fri Jul 26 20:35:12 CEST 2019;3915126213356_iPhone8,1_n71ap_12.3.1-16F203_561818d1ce4bd0391c14d51d40d265cfcc1d15b8.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/F17RL1MKGRYC/12.3.1/3915126213356_iPhone8,1_n71ap_12.3.1-16F203_561818d1ce4bd0391c14d51d40d265cfcc1d15b8.shsh2
DNRQTP1WGRYC;0x00475CB3BCB28;12.3.1;Fri Jul 26 20:35:12 CEST 2019;4903967378216_iPhone8,1_n71ap_12.3.1-16F203_876e0a45135ba4584af7da54d78c1d28f68db04a.shsh2;/Users/Niels/Dropbox/UCB/Scriptz/Final_For_Farm/BlobSave/DNRQTP1WGRYC/12.3.1/4903967378216_iPhone8,1_n71ap_12.3.1-16F203_876e0a45135ba4584af7da54d78c1d28f68db04a.shsh2
